,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,ScreenSize,StorageCapacity
200,Dell,Gaming,16,2.65,11.495795582706762,0,1,282.42399616439724,Intel Core i7,1000,512,Nvidia,Windows,748.4235898356527,1512
201,Lenovo,Notebook,4,2.1,10.176070200274824,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows,210.9548067083867,128
202,Acer,Notebook,8,2.23,10.584910269399517,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,314.9027557233029,1000
203,Lenovo,Gaming,16,3.2,11.442360501250736,0,1,141.21199808219862,Intel Core i7,1000,512,Nvidia,Windows,451.8783938630356,1512
204,Dell,Workstation,16,2.8,12.000095897837827,0,0,282.42399616439724,Other Intel Processor,1000,256,Nvidia,Windows,790.7871892603122,1256
205,Lenovo,Gaming,16,2.4,11.21835894902589,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Others,338.90879539727666,512
206,Dell,Notebook,6,2.3,10.060060439307303,1,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,231.045740680614,1000
207,Dell,Ultrabook,8,1.21,11.550632725739694,1,1,331.2642361026012,Intel Core i7,0,256,Intel,Windows,400.82972568414743,256
208,Dell,Ultrabook,8,1.2,11.254189968552817,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,198.7585416615607,256
209,Lenovo,Notebook,8,2.2,10.367478139624737,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows,221.00027369450038,256
210,Acer,Notebook,8,2.4,10.633572072102885,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others,338.90879539727666,1000
211,Asus,Gaming,16,2.9,11.224776083346525,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,369.2734562565702,1256
212,HP,Notebook,4,2.1,9.83063294843456,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Others,296.54519597261714,500
213,Lenovo,Notebook,8,2.2,10.283659467741664,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others,310.666395780837,256
214,Huawei,Ultrabook,8,1.05,11.288114524334732,0,1,199.69207064108247,Intel Core i7,0,512,Intel,Windows,209.6766741731366,512
215,Dell,Ultrabook,8,1.4,10.812765077263236,0,1,165.6321180513006,Intel Core i7,0,256,AMD,Windows,231.88496527182085,256
216,Lenovo,Notebook,8,2.8,10.35398720988372,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Others,297.11657399953924,1000
217,HP,Notebook,8,1.63,10.913845510249091,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,256.481334802439,256
218,Dell,Ultrabook,8,1.6,11.02220830408089,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,251.76081943797695,256
219,Dell,2 in 1 Convertible,16,1.62,11.129394827810977,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,268.324031243107,512
220,Dell,Notebook,8,2.2,10.49374915225888,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others,310.666395780837,256
221,Lenovo,2 in 1 Convertible,8,1.74,10.776844060703754,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,273.78989113879993,256
222,Toshiba,Ultrabook,8,1.2,11.193004457928666,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,198.7585416615607,256
223,HP,Notebook,8,2.1,10.65264448747927,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,296.54519597261714,1000
224,Dell,Gaming,16,4.42,11.781988742399806,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,562.8236816048416,1256
225,Acer,Notebook,8,2.2,10.699393467053342,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,310.666395780837,256
226,Dell,Notebook,16,2.3,10.731341589592168,1,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,324.7875955890568,1000
227,Asus,Notebook,8,2.0,10.620651995737775,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,282.42399616439724,256
228,Asus,Notebook,8,2.69,10.767905453702944,0,0,127.33567457123112,Intel Core i5,500,256,Nvidia,Windows,342.5329645966117,756
229,HP,Notebook,8,1.9,11.12154549394652,0,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,268.30279635617734,1000
230,Asus,Notebook,4,2.37,9.964497380151284,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,238.07756757089356,1000
231,HP,Notebook,4,2.1,9.77465368069266,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows,210.9548067083867,500
232,Lenovo,Gaming,16,3.2,11.288114524334732,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,451.8783938630356,1256
233,Dell,Notebook,8,1.6,10.73132994821639,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,251.76081943797695,256
234,Acer,2 in 1 Convertible,8,1.6,10.510802297245792,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,265.011388882081,256
235,Dell,Notebook,16,2.36,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others,333.2603154739887,256
236,Acer,Notebook,4,2.1,9.941707765355826,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Others,210.9548067083867,1000
237,Asus,Notebook,4,2.2,10.329931067029484,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows,310.666395780837,1128
238,Asus,Gaming,32,4.7,12.241725462844624,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows,598.4776704847864,1512
239,Acer,Gaming,8,2.5,10.716080385838357,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,353.02999520549656,256
240,Lenovo,Notebook,8,2.2,10.35398720988372,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows,221.00027369450038,128
241,Asus,Notebook,8,2.1,11.018720942220474,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,267.40491659958536,1128
242,Asus,Notebook,8,2.69,10.765658261746038,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Others,342.5329645966117,1128
243,Dell,Gaming,8,2.56,10.754345923917311,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,361.50271509042847,256
244,Lenovo,2 in 1 Convertible,8,1.38,10.959350991490268,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows,218.70589170601232,256
245,Dell,Notebook,8,2.2,10.868202667404224,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows,310.666395780837,2128
246,HP,Notebook,8,2.04,10.301710499387234,1,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,204.9275265167185,1000
247,Asus,Gaming,16,3.6,11.981595204981144,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,458.40842845643203,256
248,HP,Notebook,4,1.49,10.490273717104664,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows,246.7918558964379,500
249,Apple,Ultrabook,8,1.37,11.596266113070396,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac,310.9667164130538,512
250,Dell,2 in 1 Convertible,8,2.08,10.683645110085203,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,293.7209560109731,1000
251,Asus,Gaming,16,4.3,11.470547260182666,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,547.5434006562938,1256
252,Asus,Notebook,4,1.68,10.126163794678414,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows,168.76384536670935,1000
253,Lenovo,2 in 1 Convertible,8,1.37,11.49796125761926,1,1,158.48253022174808,Intel Core i7,0,512,Intel,Windows,217.12106640379488,512
254,Acer,Notebook,4,3.0,10.529494430257945,0,1,127.33567457123112,Intel Core i3,0,256,Nvidia,Windows,382.00702371369334,256
255,Dell,Ultrabook,8,1.41,10.83096982484206,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,233.54128645233385,256
256,HP,Notebook,8,1.91,10.075655737865564,0,0,100.45466986113652,AMD Processor,0,128,AMD,Windows,191.86841943477074,128
257,HP,Notebook,16,2.9,10.94064137183354,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,369.2734562565702,1000
258,MSI,Gaming,16,4.14,11.799206957067089,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows,527.1696927248968,1512
259,Lenovo,2 in 1 Convertible,8,2.0,11.413356147904066,1,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,282.42399616439724,512
260,Dell,Notebook,8,2.8,11.016097416448089,0,0,127.33567457123112,Intel Core i7,1000,128,AMD,Windows,356.5398887994471,1128
261,Lenovo,Notebook,4,2.2,10.07138558866436,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Others,310.666395780837,256
262,HP,Notebook,4,2.1,10.55758616512496,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows,296.54519597261714,500
263,Dell,Notebook,4,2.18,10.463245044716745,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,307.842155819193,1000
264,Dell,Notebook,8,2.24,10.312386757378574,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,316.3148757041249,1000
265,Dell,2 in 1 Convertible,8,2.67,10.658921971998408,1,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,377.0360348794703,256
266,Asus,2 in 1 Convertible,8,1.1,11.288114524334732,1,0,165.6321180513006,Intel Core i7,0,1024,Intel,Windows,182.19532985643067,1024
267,Lenovo,Notebook,4,2.2,10.121890283901031,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others,310.666395780837,1000
268,HP,Notebook,8,2.5,10.901156223342602,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,318.3391864280778,1000
269,Lenovo,Notebook,8,2.05,10.755482933704386,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,289.48459606850713,256
270,Apple,Ultrabook,8,1.37,11.555699396421488,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac,310.9667164130538,512
271,Asus,Gaming,16,3.2,11.320925866649002,0,0,127.33567457123112,AMD Processor,1000,256,AMD,Windows,407.47415862793963,1256
272,Dell,Notebook,8,2.14,10.57552675900535,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others,302.1936758959051,256
273,Lenovo,2 in 1 Convertible,16,1.36,11.799206957067089,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,285.3289286963739,512
274,Toshiba,Notebook,8,2.2,10.675061366393813,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Windows,221.00027369450038,500
275,Dell,Notebook,12,2.3,10.545140618545505,0,0,100.45466986113652,Intel Core i7,1000,0,Intel,Windows,231.045740680614,1000
276,Dell,Notebook,8,2.8,10.977716980635757,0,0,127.33567457123112,Intel Core i7,1000,128,AMD,Others,356.5398887994471,1128
277,Acer,Notebook,8,2.2,10.588945244611692,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,310.666395780837,1000
278,Lenovo,Notebook,4,2.8,10.167923515707006,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows,297.11657399953924,1000
279,Lenovo,Notebook,8,2.8,10.71962021254348,0,0,127.33567457123112,Intel Core i7,2000,0,Nvidia,Others,356.5398887994471,2000
280,Lenovo,Notebook,6,2.8,10.73132994821639,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia,Windows,297.11657399953924,1128
281,Dell,Notebook,4,2.25,10.034684221813931,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others,317.72699568494687,1000
282,Lenovo,Gaming,8,2.5,10.695781181367428,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,353.02999520549656,256
283,Lenovo,Notebook,6,2.2,10.336863503805128,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,310.666395780837,256
284,Acer,Notebook,8,3.0,10.833075088777523,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,423.6359942465958,256
285,Acer,Notebook,12,2.15,10.46628456073464,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,303.60579587672703,1000
286,Lenovo,Notebook,8,1.95,10.975895486507364,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows,275.3633962602873,256
287,Asus,Ultrabook,8,1.7,10.860047678274915,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,240.06039673973766,256
288,Lenovo,Gaming,16,2.5,11.047982926769505,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,353.02999520549656,1256
289,Lenovo,Notebook,8,2.2,10.466299735126338,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others,310.666395780837,1000
290,Acer,Notebook,2,2.19,9.268865850956626,0,0,100.45466986113652,Other Intel Processor,0,16,Intel,Others,219.995726995889,16
291,Asus,Gaming,8,3.0,11.0547454208418,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,382.00702371369334,1000
292,HP,Notebook,8,2.54,10.167923515707006,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows,269.5271778424392,1000
293,Dell,Notebook,8,2.0,11.487085674623,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,282.42399616439724,256
294,Lenovo,Notebook,8,2.05,10.580858947180335,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,289.48459606850713,256
295,Lenovo,Gaming,8,3.2,11.144911042902732,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,451.8783938630356,1000
296,Acer,Notebook,8,2.5,10.862092668762644,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others,353.02999520549656,256
297,Dell,Workstation,16,3.42,11.942792677133784,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,435.4880070336104,256
298,Lenovo,Notebook,6,2.4,10.188167121983652,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,338.90879539727666,1000
299,Asus,Ultrabook,16,1.63,11.267217235406594,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,230.17555687398374,512
300,Asus,Notebook,4,1.3,10.208009042782656,0,0,111.93520355955212,Intel Core i3,0,128,Intel,Windows,145.51576462741775,128
301,Asus,Gaming,16,2.9,11.635675345406062,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,369.2734562565702,1256
302,Lenovo,Notebook,6,2.8,10.450993742936223,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows,297.11657399953924,1000
303,Lenovo,Notebook,8,2.2,10.283659467741664,0,0,100.45466986113652,Intel Core i5,2000,0,Nvidia,Others,221.00027369450038,2000
304,Asus,Gaming,8,2.5,11.118388427393754,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,353.02999520549656,1128
305,Lenovo,Notebook,4,2.2,9.861637279518702,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others,221.00027369450038,1000
306,HP,2 in 1 Convertible,16,1.28,11.563884703567355,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,212.00911110566477,256
307,Toshiba,Notebook,8,2.2,10.925417481232904,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,310.666395780837,256
308,Lenovo,Notebook,8,2.3,10.683645110085203,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,324.7875955890568,1128
309,HP,Notebook,4,1.86,10.126163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,262.65431643288946,1000
310,Lenovo,Notebook,8,1.1,10.882315804880689,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,182.19532985643067,256
311,Dell,Ultrabook,16,1.21,11.799206957067089,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows,400.82972568414743,1000
312,MSI,Gaming,16,2.8,11.624777346052769,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,395.3935946301561,1256
313,Acer,Notebook,8,2.23,10.126163794678414,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,314.9027557233029,256
314,Asus,2 in 1 Convertible,2,1.1,9.592332123898704,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,148.6036323118192,0
315,Dell,Notebook,8,2.33,10.71371352082809,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,329.0239555315228,1128
316,HP,2 in 1 Convertible,16,1.29,11.7789960831843,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows,427.3308645723556,1000
317,Lenovo,Notebook,4,1.45,10.106570100778011,0,0,117.82653006268644,Other Intel Processor,0,0,Intel,Others,170.84846859089535,0
318,HP,Notebook,8,1.95,10.863113597896753,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,306.8334986900344,256
319,Acer,Notebook,4,1.4,10.159709917169616,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,189.13189566958806,0
320,HP,Notebook,8,1.48,11.13950771057468,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,232.87875798012868,256
321,Lenovo,Notebook,4,2.79,10.35398720988372,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows,296.05544337811233,1000
322,Asus,Notebook,8,2.0,10.97315700921406,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,314.7010242974712,256
323,HP,Notebook,8,2.1,10.780175546294757,0,1,100.45466986113652,Intel Core i7,1000,0,Intel,Windows,210.9548067083867,1000
324,Acer,Notebook,8,2.2,10.46628456073464,0,0,100.45466986113652,AMD Processor,0,256,AMD,Windows,221.00027369450038,256
325,Lenovo,Notebook,4,1.44,9.652314828500415,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows,161.18669312575506,0
326,Acer,Notebook,6,2.23,10.283659467741664,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,224.01391379033444,1000
327,Asus,Ultrabook,8,1.7,10.93201122675303,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,240.06039673973766,256
328,HP,Ultrabook,8,1.26,11.172247597066484,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,222.05304274429565,256
329,Dell,Notebook,32,2.06,11.853716362735458,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows,581.7934320986583,1000
330,MSI,Gaming,8,2.7,11.064804181259648,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,343.80632134232405,1256
331,Toshiba,Notebook,8,2.0,10.82462730886559,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,282.42399616439724,256
332,Asus,Notebook,8,2.0,11.171498252707703,0,0,157.3505121487356,Intel Core i7,1000,256,Intel,Windows,314.7010242974712,1256
333,Lenovo,Notebook,4,1.85,10.082583913974387,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,261.24219645206745,1000
334,Asus,Gaming,8,2.5,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,353.02999520549656,256
335,HP,Notebook,8,1.48,11.120757161229305,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,232.87875798012868,256
336,Dell,Ultrabook,8,1.9,10.931153634628432,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,268.30279635617734,1128
337,HP,Notebook,8,1.84,11.017847198171877,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,259.8300764712455,256
338,Asus,Notebook,4,2.0,9.592295759601168,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others,200.90933972227305,1000
339,Dell,Notebook,8,2.0,11.016753943443987,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,282.42399616439724,256
340,Dell,Notebook,4,2.2,9.591968421403331,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others,221.00027369450038,500
341,Lenovo,Notebook,12,2.2,10.776844060703754,0,0,141.21199808219862,AMD Processor,2000,0,AMD,Windows,310.666395780837,2000
342,HP,Notebook,8,2.1,10.54924119319278,0,1,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,296.54519597261714,1000
343,Lenovo,2 in 1 Convertible,16,1.4,11.624777346052769,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows,443.7510846208946,512
344,Dell,Ultrabook,8,1.2,11.340108040487776,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,198.7585416615607,256
345,Lenovo,Gaming,16,2.4,11.004648590381796,0,1,141.21199808219862,Intel Core i7,2000,256,Nvidia,Windows,338.90879539727666,2256
346,HP,Notebook,2,1.44,9.6067728080535,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows,161.18669312575506,0
347,Dell,Ultrabook,16,1.88,11.358282600039752,0,0,141.21199808219862,Intel Core i7,0,768,Intel,Windows,265.47855639453337,768
348,Asus,2 in 1 Convertible,4,1.5,9.902487052202543,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,202.64131678884436,0
349,Dell,Ultrabook,8,1.9,10.472336016417996,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,268.30279635617734,1000
350,Dell,Notebook,16,2.06,11.590080353983309,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,581.7934320986583,512
351,HP,Notebook,8,1.84,11.148752768718731,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,259.8300764712455,256
352,MSI,Gaming,8,2.7,11.226196538130814,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,343.80632134232405,1128
353,HP,Workstation,8,2.6,11.436206670969892,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,367.1511950137164,256
354,Toshiba,Notebook,16,2.4,11.221929106334594,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,338.90879539727666,512
355,Dell,Notebook,8,2.02,10.853784502608232,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows,285.2482361260412,2128
356,Lenovo,Notebook,4,2.2,9.750081515393676,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others,221.00027369450038,1000
357,Dell,Gaming,8,2.65,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,374.21179491782635,1000
358,Dell,Notebook,8,2.36,10.298790318518323,1,0,100.45466986113652,Intel Core i5,2000,0,Intel,Windows,237.07302087228217,2000
359,Dell,Notebook,8,1.36,11.23889064370897,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,213.99669652228042,256
360,HP,Notebook,4,1.86,10.060060439307303,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows,186.84568594171395,500
361,Asus,Notebook,8,2.0,10.826745953725876,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,314.7010242974712,256
362,Lenovo,Notebook,6,2.8,10.55342238395318,0,0,106.11306214269258,Intel Core i5,1000,128,Nvidia,Windows,297.11657399953924,1128
363,HP,Notebook,8,1.86,10.435465480609668,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,262.65431643288946,1000
364,Lenovo,Notebook,8,2.2,10.188167121983652,0,0,100.45466986113652,Intel Core i3,0,256,Nvidia,Others,221.00027369450038,256
365,HP,Notebook,8,2.04,9.93914036985058,0,0,100.45466986113652,Other Intel Processor,2000,0,Intel,Windows,204.9275265167185,2000
366,Dell,Notebook,8,2.8,10.964896292206694,0,0,127.33567457123112,Intel Core i5,1000,128,AMD,Windows,356.5398887994471,1128
367,Lenovo,Gaming,8,2.4,10.671359943290623,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others,338.90879539727666,1128
368,Dell,Notebook,8,2.33,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,329.0239555315228,256
369,HP,Ultrabook,8,1.36,11.442932093149691,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,213.99669652228042,256
370,Asus,2 in 1 Convertible,12,2.26,10.977716980635757,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia,Windows,319.1391156657688,2512
371,Acer,Notebook,4,2.1,10.030000372501505,0,0,100.45466986113652,AMD Processor,0,128,AMD,Windows,210.9548067083867,128
372,Asus,Gaming,16,3.25,11.671319016786894,0,1,127.33567457123112,AMD Processor,1000,256,AMD,Windows,413.84094235650116,1256
373,Lenovo,Notebook,4,2.6,10.167923515707006,0,0,106.11306214269258,AMD Processor,0,128,AMD,Windows,275.8939615710007,128
374,Dell,2 in 1 Convertible,8,1.62,10.742915658911176,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,268.324031243107,256
375,HP,Notebook,4,1.91,10.167903065600154,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,269.71491633699935,256
376,Lenovo,Netbook,4,1.59,10.290919027754468,0,1,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,214.79979579617503,128
377,Dell,Notebook,4,1.8,9.70890230312988,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,180.81840575004574,500
378,Asus,Notebook,4,1.5,9.631552837051986,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows,167.90280533932818,0
379,Acer,Notebook,8,2.4,10.716080385838357,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others,338.90879539727666,1000
380,HP,Gaming,8,3.35,11.058109595587434,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,426.5745098136243,1128
381,Lenovo,Notebook,4,1.85,9.975737513942136,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Others,261.24219645206745,128
382,Asus,Gaming,8,2.3,11.387117314043296,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,324.7875955890568,1128
383,Lenovo,Notebook,8,1.5,10.977716980635757,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,236.0257682231034,256
384,Asus,Ultrabook,16,1.1,11.44230332408728,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,182.19532985643067,512
385,Lenovo,Ultrabook,8,1.13,11.708368556654154,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows,237.07477163742828,512
386,Lenovo,Notebook,4,1.5,10.283659467741664,0,1,165.6321180513006,Intel Core i3,0,128,Intel,Windows,248.4481770769509,128
387,Dell,Workstation,8,2.23,11.197396851520583,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,314.9027557233029,500
388,Dell,Workstation,8,2.0,11.64178295189486,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,282.42399616439724,256
389,Lenovo,2 in 1 Convertible,16,1.42,11.803200572598556,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,297.9169696682727,512
390,Asus,Gaming,8,3.0,10.921575017331362,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,382.00702371369334,1000
391,Asus,Gaming,16,3.0,11.34767905456992,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,382.00702371369334,1256
392,Acer,Notebook,12,2.2,10.518018577413224,0,1,100.45466986113652,Intel Core i5,1000,0,Nvidia,Windows,221.00027369450038,1000
393,MSI,Gaming,8,2.7,11.18267988243989,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,343.80632134232405,256
394,Dell,Notebook,8,2.33,10.633405177560588,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others,329.0239555315228,256
395,HP,Ultrabook,4,1.91,10.188167121983652,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,269.71491633699935,256
396,Lenovo,Notebook,8,2.1,11.08997268702302,0,1,141.21199808219862,Intel Core i7,0,256,AMD,Windows,296.54519597261714,256
397,Lenovo,Notebook,8,1.9,10.81931097523836,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,298.9659730825976,256
398,Dell,Workstation,8,1.78,11.88100267529242,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows,502.7147131726271,256
